generation,avg_fitness_div,avg_hamming_div,avg_nntd_div,avg_maxfitness,COUNT(*)
360,0.2879000000,0.4995090400,0.9711774700,42.66,100
359,0.2880000000,0.4995133000,0.9715301800,42.66,100
358,0.2852000000,0.4995013600,0.9712855400,42.66,100
357,0.2873000000,0.4995075700,0.9716228200,42.63,100
356,0.2873000000,0.4995076300,0.9714028700,42.61,100
355,0.2911000000,0.4995077100,0.9715997700,42.54,100
354,0.2876000000,0.4995008400,0.9714155100,42.54,100
353,0.2841000000,0.4995172700,0.9714105200,42.54,100
352,0.2890000000,0.4994847400,0.9715049700,42.54,100
351,0.2880000000,0.4994961700,0.9715336600,42.49,100
350,0.2891000000,0.4994729900,0.9713859400,42.49,100
349,0.2905000000,0.4994853300,0.9714773000,42.49,100
348,0.2886000000,0.4994652200,0.9712434600,42.49,100
347,0.2861000000,0.4994723400,0.9714089600,42.49,100
346,0.2858000000,0.4994591100,0.9715600900,42.41,100
345,0.2874000000,0.4994570400,0.9714091100,42.41,100
344,0.2886000000,0.4994518600,0.9714892200,42.36,100
343,0.2857000000,0.4994390100,0.9718224400,42.36,100
342,0.2890000000,0.4994582800,0.9712871700,42.36,100
341,0.2857000000,0.4994535700,0.9713427200,42.36,100
340,0.2900000000,0.4994517200,0.9712368400,42.36,100
339,0.2873000000,0.4994487500,0.9714327900,42.36,100
338,0.2903000000,0.4994623400,0.9713419000,42.36,100
337,0.2905000000,0.4994645900,0.9713668700,42.36,100
336,0.2880000000,0.4994620000,0.9714760400,42.35,100
335,0.2862000000,0.4994688800,0.9714088200,42.35,100
334,0.2846000000,0.4994412500,0.9715648800,42.35,100
333,0.2865000000,0.4994492800,0.9715266300,42.35,100
332,0.2871000000,0.4994536100,0.9713848000,42.35,100
331,0.2869000000,0.4994511500,0.9714572000,42.35,100
330,0.2833000000,0.4994384000,0.9714516400,42.35,100
329,0.2875000000,0.4994168900,0.9712934400,42.35,100
328,0.2914000000,0.4994249300,0.9717426100,42.34,100
327,0.2897000000,0.4994214100,0.9715337500,42.34,100
326,0.2886000000,0.4994223000,0.9715016200,42.3,100
325,0.2897000000,0.4994149900,0.9716668700,42.3,100
324,0.2858000000,0.4993904900,0.9713535500,42.28,100
323,0.2851000000,0.4993953600,0.9713367300,42.26,100
322,0.2863000000,0.4994198400,0.9716566100,42.26,100
321,0.2878000000,0.4994197500,0.9714792100,42.25,100
320,0.2858000000,0.4993804800,0.9712491700,42.24,100
319,0.2880000000,0.4994308400,0.9715614600,42.24,100
318,0.2878000000,0.4993961100,0.9715451200,42.18,100
317,0.2853000000,0.4994094100,0.9717012800,42.17,100
316,0.2843000000,0.4994005300,0.9715099000,42.17,100
315,0.2878000000,0.4993993200,0.9715603200,42.17,100
314,0.2868000000,0.4993954800,0.9715607300,42.17,100
313,0.2885000000,0.4993857600,0.9716064400,42.17,100
312,0.2863000000,0.4993761900,0.9715610700,42.17,100
311,0.2863000000,0.4994134900,0.9715443200,42.17,100
310,0.2860000000,0.4993547200,0.9713006200,42.17,100
309,0.2860000000,0.4993661300,0.9713872500,42.15,100
308,0.2856000000,0.4993554000,0.9713835000,42.15,100
307,0.2883000000,0.4993546800,0.9714801300,42.15,100
306,0.2858000000,0.4993551400,0.9713772800,42.15,100
305,0.2870000000,0.4993798700,0.9710466700,42.11,100
304,0.2846000000,0.4993622700,0.9713803400,42.11,100
303,0.2850000000,0.4993555500,0.9715739400,42.11,100
302,0.2853000000,0.4993486200,0.9714928200,42.11,100
301,0.2843000000,0.4993868800,0.9713811700,42.11,100
300,0.2848000000,0.4993465900,0.9714392300,42.11,100
299,0.2861000000,0.4993510400,0.9715094300,42.11,100
298,0.2869000000,0.4993574900,0.9709932200,42.11,100
297,0.2853000000,0.4993448500,0.9713170700,42.11,100
296,0.2866000000,0.4993457500,0.9712943100,42.11,100
295,0.2858000000,0.4993430900,0.9712627200,42.11,100
294,0.2841000000,0.4993506200,0.9712823100,42.11,100
293,0.2864000000,0.4993280100,0.9714562500,42.11,100
292,0.2862000000,0.4993544600,0.9713746800,42.11,100
291,0.2852000000,0.4993384800,0.9712270600,42.11,100
290,0.2842000000,0.4993530700,0.9711770800,42.06,100
289,0.2856000000,0.4993312900,0.9711773200,42.06,100
288,0.2878000000,0.4993390300,0.9713294200,42.05,100
287,0.2859000000,0.4993122500,0.9710098900,42.05,100
286,0.2870000000,0.4993152300,0.9712747200,42.05,100
285,0.2846000000,0.4993072700,0.9712531500,42.05,100
284,0.2849000000,0.4993013200,0.9710372900,42.05,100
283,0.2869000000,0.4992865700,0.9710952300,42.05,100
282,0.2841000000,0.4992948200,0.9708723500,42.05,100
281,0.2856000000,0.4992924900,0.9708060600,42.04,100
280,0.2856000000,0.4992780300,0.9709473400,42.04,100
279,0.2857000000,0.4992683100,0.9712584200,42.04,100
278,0.2853000000,0.4992854300,0.9712063800,42.04,100
277,0.2863000000,0.4992891700,0.9711411300,42.04,100
276,0.2863000000,0.4992589200,0.9710821100,42.04,100
275,0.2851000000,0.4992624600,0.9709557000,42.04,100
274,0.2852000000,0.4992498600,0.9712255700,41.96,100
273,0.2902000000,0.4992256600,0.9709262100,41.96,100
272,0.2856000000,0.4992293800,0.9709343100,41.96,100
271,0.2887000000,0.4991993000,0.9707827700,41.96,100
270,0.2868000000,0.4992033700,0.9713060200,41.88,100
269,0.2871000000,0.4992092600,0.9710402800,41.88,100
268,0.2845000000,0.4992121800,0.9707333500,41.67,100
267,0.2828000000,0.4991847700,0.9709290100,41.67,100
266,0.2884000000,0.4991865100,0.9710608300,41.6,100
265,0.2848000000,0.4991741500,0.9710146800,41.6,100
264,0.2844000000,0.4991640100,0.9709276300,41.56,100
263,0.2823000000,0.4991792000,0.9710854500,41.56,100
262,0.2858000000,0.4991595300,0.9710104300,41.49,100
261,0.2850000000,0.4991505400,0.9707269100,41.49,100
260,0.2843000000,0.4991386500,0.9709905900,41.47,100
259,0.2861000000,0.4991481700,0.9710239800,41.47,100
258,0.2848000000,0.4991296700,0.9708152400,41.45,100
257,0.2859000000,0.4991100800,0.9709302300,41.44,100
256,0.2826000000,0.4991126800,0.9708396900,41.44,100
255,0.2844000000,0.4990878800,0.9710135000,41.44,100
254,0.2850000000,0.4990900900,0.9708178000,41.44,100
253,0.2856000000,0.4990805300,0.9709343500,41.36,100
252,0.2841000000,0.4990928600,0.9707458300,41.36,100
251,0.2839000000,0.4990844600,0.9709825600,41.36,100
250,0.2849000000,0.4990627600,0.9709301900,41.36,100
249,0.2885000000,0.4990672700,0.9706698800,41.36,100
248,0.2840000000,0.4990298400,0.9709597200,41.36,100
247,0.2863000000,0.4990328800,0.9710024800,41.36,100
246,0.2830000000,0.4990147400,0.9708801000,41.29,100
245,0.2820000000,0.4990170000,0.9708442500,41.23,100
244,0.2819000000,0.4990112800,0.9708060600,41.23,100
243,0.2852000000,0.4990105800,0.9709193600,41.23,100
242,0.2843000000,0.4990001700,0.9707673000,41.23,100
241,0.2803000000,0.4990006600,0.9708426000,41.23,100
240,0.2800000000,0.4989641400,0.9709287700,41.19,100
239,0.2826000000,0.4989432300,0.9707427200,41.19,100
238,0.2859000000,0.4989455700,0.9710894400,41.19,100
237,0.2867000000,0.4989693000,0.9709986900,41.19,100
236,0.2850000000,0.4989471900,0.9707044400,41.19,100
235,0.2843000000,0.4989599300,0.9707487400,41.19,100
234,0.2831000000,0.4989400300,0.9706145600,41.19,100
233,0.2846000000,0.4989533600,0.9708712100,41.19,100
232,0.2862000000,0.4989417500,0.9708324300,41.19,100
231,0.2841000000,0.4989214800,0.9705602900,41.19,100
230,0.2846000000,0.4989389000,0.9707510600,41.19,100
229,0.2855000000,0.4989115000,0.9705495000,41.19,100
228,0.2849000000,0.4988831500,0.9706271100,41.19,100
227,0.2847000000,0.4988856600,0.9706774200,41.11,100
226,0.2856000000,0.4988964600,0.9706760100,41.11,100
225,0.2872000000,0.4988479100,0.9704519900,41.06,100
224,0.2852000000,0.4988688500,0.9706642700,41.03,100
223,0.2838000000,0.4988522900,0.9704244900,41.03,100
222,0.2830000000,0.4988256900,0.9706973400,41.03,100
221,0.2851000000,0.4988315100,0.9703731400,41.03,100
220,0.2825000000,0.4988155500,0.9704328500,41.03,100
219,0.2845000000,0.4987991300,0.9704736200,41,100
218,0.2837000000,0.4988067600,0.9702592400,40.95,100
217,0.2831000000,0.4988226000,0.9704692300,40.94,100
216,0.2841000000,0.4988191000,0.9703995000,40.94,100
215,0.2815000000,0.4988019500,0.9704741000,40.94,100
214,0.2834000000,0.4987767200,0.9705143200,40.93,100
213,0.2849000000,0.4987620600,0.9702433700,40.93,100
212,0.2831000000,0.4987526700,0.9706614600,40.93,100
211,0.2839000000,0.4987457500,0.9703986700,40.92,100
210,0.2864000000,0.4987767300,0.9704099200,40.92,100
209,0.2822000000,0.4987615000,0.9703672900,40.92,100
208,0.2841000000,0.4987438600,0.9703482000,40.92,100
207,0.2848000000,0.4987330500,0.9704343600,40.92,100
206,0.2850000000,0.4987132200,0.9704816700,40.92,100
205,0.2848000000,0.4987215300,0.9704116900,40.92,100
204,0.2857000000,0.4986800300,0.9703573300,40.92,100
203,0.2822000000,0.4986612300,0.9702767800,40.92,100
202,0.2857000000,0.4986627900,0.9701937800,40.91,100
201,0.2845000000,0.4986684900,0.9702358400,40.88,100
200,0.2829000000,0.4986470300,0.9703562400,40.88,100
199,0.2848000000,0.4986459600,0.9703055800,40.87,100
198,0.2841000000,0.4986511700,0.9702229500,40.87,100
197,0.2836000000,0.4986414400,0.9702258700,40.85,100
196,0.2857000000,0.4986338400,0.9702824400,40.85,100
195,0.2828000000,0.4986310400,0.9703475900,40.85,100
194,0.2820000000,0.4986246500,0.9702653900,40.85,100
193,0.2817000000,0.4986009300,0.9702279000,40.85,100
192,0.2866000000,0.4986021800,0.9698957900,40.85,100
191,0.2839000000,0.4985911900,0.9703046900,40.85,100
190,0.2819000000,0.4985788400,0.9700896400,40.85,100
189,0.2859000000,0.4985845700,0.9703009800,40.85,100
188,0.2829000000,0.4985779200,0.9700808000,40.85,100
187,0.2842000000,0.4985988900,0.9701909400,40.85,100
186,0.2813000000,0.4985782100,0.9702542000,40.79,100
185,0.2803000000,0.4985416400,0.9699321900,40.79,100
184,0.2828000000,0.4985348200,0.9699808700,40.79,100
183,0.2861000000,0.4985431700,0.9698910500,40.79,100
182,0.2848000000,0.4985656900,0.9699586500,40.79,100
181,0.2855000000,0.4985580300,0.9697266200,40.73,100
180,0.2807000000,0.4985472400,0.9697565800,40.69,100
179,0.2804000000,0.4985529400,0.9700761800,40.69,100
178,0.2814000000,0.4985925200,0.9700309300,40.64,100
177,0.2813000000,0.4985898400,0.9698164000,40.64,100
176,0.2805000000,0.4986077000,0.9700426100,40.64,100
175,0.2820000000,0.4986234900,0.9699843700,40.64,100
174,0.2811000000,0.4986210800,0.9700580600,40.63,100
173,0.2818000000,0.4986068400,0.9701083700,40.6,100
172,0.2816000000,0.4985840300,0.9698750200,40.53,100
171,0.2803000000,0.4985821000,0.9701858900,40.53,100
170,0.2798000000,0.4985735300,0.9702162900,40.47,100
169,0.2827000000,0.4985528800,0.9698478100,40.47,100
168,0.2842000000,0.4985630700,0.9698171000,40.44,100
167,0.2806000000,0.4985674400,0.9698968500,40.42,100
166,0.2819000000,0.4985690700,0.9698589000,40.4,100
165,0.2804000000,0.4985749800,0.9695757900,40.4,100
164,0.2783000000,0.4985625200,0.9698275500,40.4,100
163,0.2787000000,0.4985685600,0.9696437500,40.38,100
162,0.2846000000,0.4985404200,0.9695766600,40.36,100
161,0.2798000000,0.4985499900,0.9697952600,40.35,100
160,0.2787000000,0.4985580100,0.9697317800,40.3,100
159,0.2816000000,0.4985330500,0.9695737800,40.28,100
158,0.2825000000,0.4985341900,0.9696187000,40.27,100
157,0.2794000000,0.4985316000,0.9693558100,40.22,100
156,0.2777000000,0.4984948300,0.9696875200,40.22,100
155,0.2806000000,0.4984956900,0.9697818200,40.2,100
154,0.2789000000,0.4984798700,0.9697125500,40.11,100
153,0.2810000000,0.4984645200,0.9693096000,40.1,100
152,0.2785000000,0.4984352400,0.9694709500,39.99,100
151,0.2816000000,0.4984504400,0.9696306900,39.88,100
150,0.2800000000,0.4984519200,0.9694313400,39.88,100
149,0.2796000000,0.4984788300,0.9694705900,39.88,100
148,0.2803000000,0.4984544700,0.9693636800,39.82,100
147,0.2784000000,0.4984518800,0.9692077000,39.75,100
146,0.2795000000,0.4984130200,0.9694341400,39.75,100
145,0.2790000000,0.4984000300,0.9693882600,39.75,100
144,0.2800000000,0.4983903900,0.9693609400,39.68,100
143,0.2804000000,0.4983705200,0.9693015700,39.68,100
142,0.2775000000,0.4983772000,0.9691974100,39.68,100
141,0.2790000000,0.4983932000,0.9694402400,39.68,100
140,0.2778000000,0.4984112500,0.9695009500,39.68,100
139,0.2794000000,0.4983970600,0.9694352200,39.67,100
138,0.2813000000,0.4983781100,0.9692834600,39.63,100
137,0.2800000000,0.4983931800,0.9693109900,39.63,100
136,0.2790000000,0.4983937700,0.9692768000,39.61,100
135,0.2841000000,0.4983584500,0.9691947600,39.61,100
134,0.2788000000,0.4983779400,0.9689655100,39.61,100
133,0.2793000000,0.4983657100,0.9693119600,39.57,100
132,0.2787000000,0.4983776600,0.9694152900,39.57,100
131,0.2789000000,0.4983787600,0.9696322600,39.52,100
130,0.2769000000,0.4983574200,0.9691859700,39.52,100
129,0.2775000000,0.4983336500,0.9691689500,39.52,100
128,0.2778000000,0.4983512200,0.9692620800,39.37,100
127,0.2804000000,0.4983150400,0.9694360300,39.37,100
126,0.2785000000,0.4983419200,0.9692444600,39.37,100
125,0.2767000000,0.4983155000,0.9694246700,39.35,100
124,0.2801000000,0.4983035600,0.9692378100,39.3,100
123,0.2775000000,0.4982891400,0.9691364800,39.27,100
122,0.2819000000,0.4982901700,0.9692039400,39.27,100
121,0.2786000000,0.4982864800,0.9691600400,39.27,100
120,0.2763000000,0.4982553300,0.9689841500,39.26,100
119,0.2775000000,0.4982566500,0.9693938000,39.24,100
118,0.2763000000,0.4982454300,0.9690807900,39.23,100
117,0.2797000000,0.4982176600,0.9691575600,39.12,100
116,0.2781000000,0.4982108900,0.9690928800,39.12,100
115,0.2763000000,0.4981738300,0.9691096200,39.1,100
114,0.2802000000,0.4981858200,0.9689630000,39.08,100
113,0.2804000000,0.4982002200,0.9688945100,39.06,100
112,0.2801000000,0.4981784400,0.9690946800,39.03,100
111,0.2808000000,0.4981837500,0.9690099600,39.01,100
110,0.2818000000,0.4981766700,0.9688497600,39.01,100
109,0.2799000000,0.4981739700,0.9691436600,38.98,100
108,0.2788000000,0.4981728200,0.9692208800,38.98,100
107,0.2769000000,0.4981387500,0.9689334600,38.98,100
106,0.2791000000,0.4981224000,0.9690904500,38.91,100
105,0.2814000000,0.4980957800,0.9689554100,38.83,100
104,0.2774000000,0.4981177100,0.9690111000,38.64,100
103,0.2790000000,0.4980997700,0.9688989100,38.64,100
102,0.2807000000,0.4980878100,0.9692160900,38.64,100
101,0.2803000000,0.4980578300,0.9687452700,38.64,100
100,0.2814000000,0.4980130600,0.9690268600,38.62,100
99,0.2803000000,0.4980018200,0.9689414500,38.62,100
98,0.2778000000,0.4980176000,0.9690078500,38.6,100
97,0.2797000000,0.4979952300,0.9692132200,38.6,100
96,0.2797000000,0.4979663300,0.9685822300,38.6,100
95,0.2791000000,0.4979361200,0.9690549300,38.57,100
94,0.2815000000,0.4979310600,0.9689349100,38.56,100
93,0.2779000000,0.4978839500,0.9691004700,38.48,100
92,0.2766000000,0.4978657800,0.9688355000,38.37,100
91,0.2790000000,0.4978779400,0.9689496500,38.37,100
90,0.2792000000,0.4979024500,0.9688166500,38.37,100
89,0.2752000000,0.4979109300,0.9687916300,38.37,100
88,0.2784000000,0.4978843700,0.9690064100,38.37,100
87,0.2774000000,0.4979091200,0.9692578500,38.37,100
86,0.2807000000,0.4978853000,0.9692332900,38.37,100
85,0.2785000000,0.4978869200,0.9691128700,38.37,100
84,0.2780000000,0.4978745000,0.9690783600,38.31,100
83,0.2828000000,0.4978710600,0.9690669300,38.29,100
82,0.2771000000,0.4978862800,0.9691792000,38.22,100
81,0.2795000000,0.4978642700,0.9694869800,38.18,100
80,0.2790000000,0.4978525300,0.9692430100,38.1,100
79,0.2818000000,0.4978493100,0.9692910000,38,100
78,0.2772000000,0.4978616300,0.9695851100,37.99,100
77,0.2751000000,0.4978174200,0.9693561100,37.95,100
76,0.2792000000,0.4978439500,0.9691779900,37.82,100
75,0.2791000000,0.4977953300,0.9693520800,37.79,100
74,0.2774000000,0.4978312700,0.9697330400,37.77,100
73,0.2798000000,0.4977690100,0.9697282200,37.71,100
72,0.2752000000,0.4977573200,0.9698025900,37.68,100
71,0.2789000000,0.4977824900,0.9696947400,37.68,100
70,0.2781000000,0.4977451400,0.9697019600,37.63,100
69,0.2767000000,0.4977449600,0.9695450700,37.61,100
68,0.2777000000,0.4977102200,0.9700863200,37.59,100
67,0.2800000000,0.4976878100,0.9696841200,37.58,100
66,0.2777000000,0.4977370600,0.9698740300,37.58,100
65,0.2777000000,0.4976805900,0.9698653200,37.56,100
64,0.2756000000,0.4976270300,0.9701273000,37.55,100
63,0.2801000000,0.4976417800,0.9703301900,37.46,100
62,0.2760000000,0.4976717800,0.9699505700,37.46,100
61,0.2754000000,0.4976801900,0.9703119400,37.46,100
60,0.2783000000,0.4976250900,0.9701840900,37.44,100
59,0.2777000000,0.4975770900,0.9704186200,37.42,100
58,0.2779000000,0.4975273800,0.9704209100,37.4,100
57,0.2794000000,0.4974622500,0.9705146600,37.4,100
56,0.2814000000,0.4974720800,0.9704783800,37.31,100
55,0.2770000000,0.4974462500,0.9706155000,37.26,100
54,0.2800000000,0.4974271400,0.9708158700,37.24,100
53,0.2770000000,0.4974176700,0.9708777400,37.18,100
52,0.2781000000,0.4974470000,0.9707286000,37.13,100
51,0.2755000000,0.4973979500,0.9710913700,37.13,100
50,0.2771000000,0.4974123700,0.9710719600,36.96,100
49,0.2781000000,0.4974331300,0.9711137600,36.85,100
48,0.2796000000,0.4974595200,0.9711160500,36.79,100
47,0.2737000000,0.4974158400,0.9714520000,36.72,100
46,0.2760000000,0.4973828300,0.9713889700,36.71,100
45,0.2755000000,0.4973088900,0.9714048300,36.66,100
44,0.2758000000,0.4972984500,0.9715868700,36.66,100
43,0.2758000000,0.4973278000,0.9717065100,36.55,100
42,0.2772000000,0.4973227600,0.9717802500,36.53,100
41,0.2723000000,0.4972766000,0.9718589300,36.46,100
40,0.2753000000,0.4972370400,0.9719611300,36.43,100
39,0.2734000000,0.4971929800,0.9720809600,36.35,100
38,0.2736000000,0.4971339100,0.9720188400,36.3,100
37,0.2756000000,0.4971150700,0.9720378700,36.24,100
36,0.2751000000,0.4970419200,0.9724614100,36.17,100
35,0.2753000000,0.4969695200,0.9725547600,36.12,100
34,0.2732000000,0.4969064600,0.9724329600,36.06,100
33,0.2800000000,0.4968767100,0.9723454000,35.94,100
32,0.2712000000,0.4968004400,0.9726887600,35.94,100
31,0.2730000000,0.4967796200,0.9725178100,35.86,100
30,0.2749000000,0.4967226000,0.9728328900,35.68,100
29,0.2725000000,0.4966614900,0.9728593500,35.6,100
28,0.2726000000,0.4966243000,0.9729112900,35.47,100
27,0.2702000000,0.4966639800,0.9729792200,35.33,100
26,0.2748000000,0.4966917800,0.9729941400,35.3,100
25,0.2762000000,0.4966518600,0.9730302700,35.24,100
24,0.2739000000,0.4966455700,0.9731726400,35.1,100
