generation,avg_fitness_div,avg_hamming_div,avg_nntd_div,avg_maxfitness,COUNT(*)
131,0.1695000000,0.1658979700,0.4783500400,64.86,100
130,0.1693000000,0.1745852800,0.4987822000,64.83,100
129,0.1695000000,0.1751216000,0.4951713800,64.74,100
128,0.1679000000,0.1771906300,0.4969958300,64.56,100
127,0.1647000000,0.1749036100,0.4915808200,64.26,100
126,0.1626000000,0.1728510800,0.4878027500,64.11,100
125,0.1631000000,0.1688839200,0.4753477100,64.09,100
124,0.1603000000,0.1644172600,0.4661821100,64.03,100
123,0.1598000000,0.1658113400,0.4692628400,63.98,100
122,0.1566000000,0.1556777800,0.4459693500,63.91,100
121,0.1574000000,0.1561561500,0.4487389600,63.87,100
120,0.1583000000,0.1482614400,0.4316783400,63.8,100
119,0.1581000000,0.1521211900,0.4428737800,63.77,100
118,0.1619000000,0.1492681800,0.4373387200,63.68,100
117,0.1613000000,0.1516837200,0.4399237300,63.55,100
116,0.1641000000,0.1499087500,0.4421368900,63.5,100
115,0.1645000000,0.1562727000,0.4528096100,63.34,100
114,0.1658000000,0.1540685300,0.4483240700,63.28,100
113,0.1650000000,0.1534860400,0.4441714100,63.21,100
112,0.1640000000,0.1528660800,0.4435193400,63.15,100
111,0.1655000000,0.1554616800,0.4471375600,63.02,100
110,0.1649000000,0.1581350600,0.4525578400,62.96,100
109,0.1664000000,0.1583059500,0.4496385700,62.91,100
108,0.1683000000,0.1487680800,0.4277355100,62.79,100
107,0.1702000000,0.1541398000,0.4433806700,62.72,100
106,0.1699000000,0.1576349200,0.4530553400,62.62,100
105,0.1722000000,0.1607378200,0.4595624100,62.44,100
104,0.1704000000,0.1615475000,0.4662519100,62.31,100
103,0.1697000000,0.1654004900,0.4727986300,62.22,100
102,0.1744000000,0.1608366900,0.4635422900,62.14,100
101,0.1735000000,0.1650303200,0.4753970500,61.99,100
100,0.1749000000,0.1655388500,0.4753277600,61.93,100
99,0.1764000000,0.1659446500,0.4772588200,61.87,100
98,0.1749000000,0.1652164400,0.4775540400,61.75,100
97,0.1745000000,0.1673800500,0.4789520800,61.66,100
96,0.1749000000,0.1707033100,0.4881126900,61.58,100
95,0.1756000000,0.1663014100,0.4783083500,61.52,100
94,0.1767000000,0.1679936100,0.4857208100,61.34,100
93,0.1761000000,0.1727610600,0.4966100400,61.04,100
92,0.1797000000,0.1664291900,0.4833996700,60.98,100
91,0.1805000000,0.1705485300,0.4940429500,60.91,100
90,0.1808000000,0.1665857500,0.4869407600,60.67,100
89,0.1792000000,0.1736900200,0.5009455000,60.56,100
88,0.1799000000,0.1668275600,0.4798543000,60.4,100
87,0.1819000000,0.1630967700,0.4740658300,60.24,100
86,0.1811000000,0.1657091000,0.4822924400,60.14,100
85,0.1821000000,0.1679251300,0.4889042800,59.93,100
84,0.1823000000,0.1693665600,0.4889632800,59.78,100
83,0.1844000000,0.1725569300,0.4939449800,59.56,100
82,0.1875000000,0.1735384800,0.4995150700,59.51,100
81,0.1882000000,0.1757026400,0.5043642300,59.31,100
80,0.1883000000,0.1765126800,0.5073982100,59.14,100
79,0.1909000000,0.1772776100,0.5091735000,58.97,100
78,0.1949000000,0.1767836200,0.5089370300,58.81,100
77,0.1946000000,0.1801956600,0.5183286200,58.65,100
76,0.1952000000,0.1852228100,0.5289437300,58.47,100
75,0.1984000000,0.1859947500,0.5282862400,58.29,100
74,0.2014000000,0.1864209700,0.5331375200,58.1,100
73,0.2009000000,0.1883881400,0.5385274400,57.94,100
72,0.1992000000,0.1933917400,0.5493622800,57.76,100
71,0.2011000000,0.1923789800,0.5424823900,57.44,100
70,0.2050000000,0.1861526600,0.5298954800,57.24,100
69,0.2069000000,0.1879730200,0.5380832100,56.97,100
68,0.2096000000,0.1890728600,0.5413803300,56.7,100
67,0.2112000000,0.1926396600,0.5523865600,56.51,100
66,0.2148000000,0.1966342600,0.5619362300,56.26,100
65,0.2152000000,0.2003169300,0.5713135900,55.87,100
64,0.2162000000,0.2046506900,0.5807063800,55.66,100
63,0.2171000000,0.2072660000,0.5873663800,55.34,100
62,0.2181000000,0.2108136700,0.5947029000,55.19,100
61,0.2161000000,0.2154650000,0.6059684700,54.8,100
60,0.2149000000,0.2172376400,0.6099168300,54.49,100
59,0.2171000000,0.2205146100,0.6156761200,54.22,100
58,0.2168000000,0.2225284500,0.6198137200,53.94,100
