generation,avg(diversity),avg(p.max_fitness),max(p.max_fitness),COUNT(*)
4649,0.7354617037,11.559925925925926,31.633,27
4648,0.7327428148,11.559925925925926,31.633,27
4647,0.7319346667,11.559925925925926,31.633,27
4646,0.7323521852,11.559925925925926,31.633,27
4645,0.7332763704,11.559925925925926,31.633,27
4644,0.7349035185,11.559925925925926,31.633,27
4643,0.7342292222,11.559925925925926,31.633,27
4642,0.7339797037,11.559925925925926,31.633,27
4641,0.7349159259,11.559925925925926,31.633,27
4640,0.7320325185,11.559925925925926,31.633,27
4639,0.7323758889,11.559925925925926,31.633,27
4638,0.7336911481,11.559925925925926,31.633,27
4637,0.7322933704,11.559925925925926,31.633,27
4636,0.7294580741,11.559925925925926,31.633,27
4635,0.7349429259,11.559925925925926,31.633,27
4634,0.7349612963,11.559925925925926,31.633,27
4633,0.7342044074,11.559925925925926,31.633,27
4632,0.7342738148,11.559925925925926,31.633,27
4631,0.7315222222,11.559925925925926,31.633,27
4630,0.7338346296,11.559925925925926,31.633,27
4629,0.7344229259,11.559925925925926,31.633,27
4628,0.7349540370,11.559925925925926,31.633,27
4627,0.7308122222,11.559925925925926,31.633,27
4626,0.7351595185,11.559925925925926,31.633,27
4625,0.7342680000,11.559925925925926,31.633,27
4624,0.7336193704,11.559925925925926,31.633,27
4623,0.7351369259,11.559925925925926,31.633,27
4622,0.7319017037,11.559925925925926,31.633,27
4621,0.7328019630,11.559925925925926,31.633,27
4620,0.7340015926,11.559925925925926,31.633,27
4619,0.7312189630,11.559925925925926,31.633,27
4618,0.7328967037,11.559925925925926,31.633,27
4617,0.7334723704,11.559925925925926,31.633,27
4616,0.7361839630,11.559925925925926,31.633,27
4615,0.7331189630,11.559925925925926,31.633,27
4614,0.7319180741,11.559925925925926,31.633,27
4613,0.7330181481,11.559925925925926,31.633,27
4612,0.7329262963,11.559925925925926,31.633,27
4611,0.7302721481,11.559925925925926,31.633,27
4610,0.7348809630,11.559925925925926,31.633,27
4609,0.7359130000,11.559925925925926,31.633,27
4608,0.7349456667,11.559925925925926,31.633,27
4607,0.7335154815,11.559925925925926,31.633,27
4606,0.7344018148,11.559925925925926,31.633,27
4605,0.7348980000,11.559925925925926,31.633,27
4604,0.7297038519,11.559925925925926,31.633,27
4603,0.7350776667,11.559925925925926,31.633,27
4602,0.7330935926,11.559925925925926,31.633,27
4601,0.7341780000,11.559925925925926,31.633,27
4600,0.7332435926,11.559925925925926,31.633,27
4599,0.7334303333,11.559925925925926,31.633,27
4598,0.7330459630,11.559925925925926,31.633,27
4597,0.7360061481,11.559925925925926,31.633,27
4596,0.7337592222,11.559925925925926,31.633,27
4595,0.7330462222,11.559925925925926,31.633,27
4594,0.7335338519,11.559925925925926,31.633,27
4593,0.7346765185,11.559925925925926,31.633,27
4592,0.7334512963,11.559925925925926,31.633,27
4591,0.7333961481,11.559925925925926,31.633,27
4590,0.7309923333,11.559925925925926,31.633,27
4589,0.7332814444,11.559925925925926,31.633,27
4588,0.7323524815,11.559925925925926,31.633,27
4587,0.7305272222,11.559925925925926,31.633,27
4586,0.7339765185,11.559925925925926,31.633,27
4585,0.7343620741,11.559925925925926,31.633,27
4584,0.7316828519,11.559925925925926,31.633,27
4583,0.7326598148,11.559925925925926,31.633,27
4582,0.7347770370,11.559925925925926,31.633,27
4581,0.7339007407,11.559925925925926,31.633,27
4580,0.7325642593,11.559925925925926,31.633,27
4579,0.7325741111,11.559925925925926,31.633,27
4578,0.7312724074,11.559925925925926,31.633,27
4577,0.7330582593,11.559925925925926,31.633,27
4576,0.7328618519,11.559925925925926,31.633,27
4575,0.7354496296,11.559925925925926,31.633,27
4574,0.7332283333,11.559925925925926,31.633,27
4573,0.7318605926,11.559925925925926,31.633,27
4572,0.7338119259,11.559925925925926,31.633,27
4571,0.7334507037,11.559925925925926,31.633,27
4570,0.7345170000,11.559925925925926,31.633,27
4569,0.7315481111,11.559925925925926,31.633,27
4568,0.7345110000,11.559925925925926,31.633,27
4567,0.7313950370,11.559925925925926,31.633,27
4566,0.7328678519,11.559925925925926,31.633,27
4565,0.7326808519,11.559925925925926,31.633,27
4564,0.7346163704,11.559925925925926,31.633,27
4563,0.7317201111,11.559925925925926,31.633,27
4562,0.7322784444,11.559925925925926,31.633,27
4561,0.7339896296,11.559925925925926,31.633,27
4560,0.7360982963,11.559925925925926,31.633,27
4559,0.7326058889,11.559925925925926,31.633,27
4558,0.7330687037,11.559925925925926,31.633,27
4557,0.7317762222,11.559925925925926,31.633,27
4556,0.7324058148,11.559925925925926,31.633,27
4555,0.7339574074,11.559925925925926,31.633,27
4554,0.7323075926,11.559925925925926,31.633,27
4553,0.7304148519,11.559925925925926,31.633,27
4552,0.7331570741,11.559925925925926,31.633,27
4551,0.7347805185,11.559925925925926,31.633,27
4550,0.7323899630,11.559925925925926,31.633,27
4549,0.7361013333,11.559925925925926,31.633,27
4548,0.7299361111,11.559925925925926,31.633,27
4547,0.7338445556,11.559925925925926,31.633,27
4546,0.7315962593,11.559925925925926,31.633,27
4545,0.7313008148,11.559925925925926,31.633,27
4544,0.7331913704,11.559925925925926,31.633,27
4543,0.7354822963,11.559925925925926,31.633,27
4542,0.7347210370,11.559925925925926,31.633,27
4541,0.7331970741,11.559925925925926,31.633,27
4540,0.7332931852,11.559925925925926,31.633,27
4539,0.7352065926,11.559925925925926,31.633,27
4538,0.7326275926,11.559925925925926,31.633,27
4537,0.7336740370,11.559925925925926,31.633,27
4536,0.7327561481,11.559925925925926,31.633,27
4535,0.7333272963,11.559925925925926,31.633,27
4534,0.7320655185,11.559925925925926,31.633,27
4533,0.7313445185,11.559925925925926,31.633,27
4532,0.7339484444,11.559925925925926,31.633,27
4531,0.7321005185,11.559925925925926,31.633,27
4530,0.7332311111,11.559925925925926,31.633,27
4529,0.7340901111,11.559925925925926,31.633,27
4528,0.7328231481,11.559925925925926,31.633,27
4527,0.7317097037,11.559925925925926,31.633,27
4526,0.7323818889,11.559925925925926,31.633,27
4525,0.7324023704,11.559925925925926,31.633,27
4524,0.7330454815,11.559925925925926,31.633,27
4523,0.7298940370,11.559925925925926,31.633,27
4522,0.7330297407,11.559925925925926,31.633,27
4521,0.7331351111,11.559925925925926,31.633,27
4520,0.7332923704,11.559925925925926,31.633,27
4519,0.7306122222,11.559925925925926,31.633,27
4518,0.7323522222,11.559925925925926,31.633,27
4517,0.7345238519,11.559925925925926,31.633,27
4516,0.7337844815,11.559925925925926,31.633,27
4515,0.7333179630,11.559925925925926,31.633,27
4514,0.7329732593,11.559925925925926,31.633,27
4513,0.7344821111,11.559925925925926,31.633,27
4512,0.7331632222,11.559925925925926,31.633,27
4511,0.7324596667,11.559925925925926,31.633,27
4510,0.7330817037,11.559925925925926,31.633,27
4509,0.7345677037,11.559925925925926,31.633,27
4508,0.7309777407,11.559925925925926,31.633,27
4507,0.7344598519,11.559925925925926,31.633,27
4506,0.7310775556,11.559925925925926,31.633,27
4505,0.7353635926,11.559925925925926,31.633,27
4504,0.7312140000,11.559925925925926,31.633,27
4503,0.7321686296,11.559925925925926,31.633,27
4502,0.7316498519,11.559925925925926,31.633,27
4501,0.7336620370,11.559925925925926,31.633,27
4500,0.7329255185,11.559925925925926,31.633,27
4499,0.7304597037,11.559925925925926,31.633,27
4498,0.7324652222,11.559925925925926,31.633,27
4497,0.7312242963,11.559925925925926,31.633,27
4496,0.7290502222,11.559925925925926,31.633,27
4495,0.7324540370,11.559925925925926,31.633,27
4494,0.7316257778,11.559925925925926,31.633,27
4493,0.7345559259,11.559925925925926,31.633,27
4492,0.7324081481,11.559925925925926,31.633,27
4491,0.7341495185,11.559925925925926,31.633,27
4490,0.7341845926,11.559925925925926,31.633,27
4489,0.7333840000,11.559925925925926,31.633,27
4488,0.7345788519,11.559925925925926,31.633,27
4487,0.7326347407,11.559925925925926,31.633,27
4486,0.7336990000,11.559925925925926,31.633,27
4485,0.7354305185,11.559925925925926,31.633,27
4484,0.7340082593,11.559925925925926,31.633,27
4483,0.7347984815,11.559925925925926,31.633,27
4482,0.7346493333,11.559925925925926,31.633,27
4481,0.7345814074,11.559925925925926,31.633,27
4480,0.7327013333,11.559925925925926,31.633,27
4479,0.7340234815,11.559925925925926,31.633,27
4478,0.7330619259,11.559925925925926,31.633,27
4477,0.7347123704,11.559925925925926,31.633,27
4476,0.7313426296,11.559925925925926,31.633,27
4475,0.7299902963,11.559925925925926,31.633,27
4474,0.7320507037,11.559925925925926,31.633,27
4473,0.7336984444,11.559925925925926,31.633,27
4472,0.7340442963,11.559925925925926,31.633,27
4471,0.7311652963,11.559925925925926,31.633,27
4470,0.7297490741,11.559925925925926,31.633,27
4469,0.7330407037,11.559925925925926,31.633,27
4468,0.7334565185,11.559925925925926,31.633,27
4467,0.7330624074,11.559925925925926,31.633,27
4466,0.7351811852,11.559925925925926,31.633,27
4465,0.7344892593,11.559925925925926,31.633,27
4464,0.7330112222,11.559925925925926,31.633,27
4463,0.7333267778,11.559925925925926,31.633,27
4462,0.7335988148,11.559925925925926,31.633,27
4461,0.7353362963,11.559925925925926,31.633,27
4460,0.7344594815,11.559925925925926,31.633,27
4459,0.7327118148,11.559925925925926,31.633,27
4458,0.7325680000,11.559925925925926,31.633,27
4457,0.7331014444,11.559925925925926,31.633,27
4456,0.7332137037,11.559925925925926,31.633,27
4455,0.7326307778,11.559925925925926,31.633,27
4454,0.7326674074,11.559925925925926,31.633,27
4453,0.7324254815,11.559925925925926,31.633,27
4452,0.7285492222,11.559925925925926,31.633,27
4451,0.7346617778,11.559925925925926,31.633,27
4450,0.7337704815,11.559925925925926,31.633,27
4449,0.7306084815,11.559925925925926,31.633,27
4448,0.7332598519,11.559925925925926,31.633,27
4447,0.7305089630,11.559925925925926,31.633,27
4446,0.7352661481,11.559925925925926,31.633,27
4445,0.7319368519,11.559925925925926,31.633,27
4444,0.7323421481,11.559925925925926,31.633,27
4443,0.7319997407,11.519148148148147,31.633,27
4442,0.7346837407,11.519148148148147,31.633,27
4441,0.7321009259,11.519148148148147,31.633,27
4440,0.7338922963,11.093962962962964,31.633,27
4439,0.7329187407,11.093962962962964,31.633,27
4438,0.7348323704,11.093962962962964,31.633,27
4437,0.7344992593,11.093962962962964,31.633,27
4436,0.7330669630,11.093962962962964,31.633,27
4435,0.7350245185,11.093962962962964,31.633,27
4434,0.7325779259,11.093962962962964,31.633,27
4433,0.7338310000,11.093962962962964,31.633,27
4432,0.7350880370,11.093962962962964,31.633,27
4431,0.7367014074,11.093962962962964,31.633,27
4430,0.7344935556,11.093962962962964,31.633,27
4429,0.7327935556,11.093962962962964,31.633,27
4428,0.7340241111,11.093962962962964,31.633,27
4427,0.7329487037,11.093962962962964,31.633,27
4426,0.7333898519,11.093962962962964,31.633,27
4425,0.7315631481,11.093962962962964,31.633,27
4424,0.7330475556,11.093962962962964,31.633,27
